tick_ns,sid,pid,comm,cpu_pct
516148311,1298962,1298962,ros2,0.00
516148311,1298962,1298979,usb_cam_node_ex,36.00
516148311,1299027,1299027,gst-launch-1.0,46.00
1012291196,1298962,1298962,ros2,0.00
1012291196,1298962,1298979,usb_cam_node_ex,32.00
1012291196,1299027,1299027,gst-launch-1.0,36.00
1512444627,1298962,1298962,ros2,0.00
1512444627,1298962,1298979,usb_cam_node_ex,30.00
1512444627,1299027,1299027,gst-launch-1.0,28.00
2006167300,1298962,1298962,ros2,0.00
2006167300,1298962,1298979,usb_cam_node_ex,16.00
2006167300,1299027,1299027,gst-launch-1.0,22.00
2506194216,1298962,1298962,ros2,0.00
2506194216,1298962,1298979,usb_cam_node_ex,18.00
2506194216,1299027,1299027,gst-launch-1.0,22.00
3006651727,1298962,1298962,ros2,0.00
3006651727,1298962,1298979,usb_cam_node_ex,18.00
3006651727,1299027,1299027,gst-launch-1.0,18.00
3506196290,1298962,1298962,ros2,0.00
3506196290,1298962,1298979,usb_cam_node_ex,18.00
3506196290,1299027,1299027,gst-launch-1.0,22.00
4005878550,1298962,1298962,ros2,0.00
4005878550,1298962,1298979,usb_cam_node_ex,16.00
4005878550,1299027,1299027,gst-launch-1.0,20.00
4511238934,1298962,1298962,ros2,0.00
4511238934,1298962,1298979,usb_cam_node_ex,18.00
4511238934,1299027,1299027,gst-launch-1.0,20.00
5006160304,1298962,1298962,ros2,0.00
5006160304,1298962,1298979,usb_cam_node_ex,16.00
5006160304,1299027,1299027,gst-launch-1.0,20.00
5506217863,1298962,1298962,ros2,0.00
5506217863,1298962,1298979,usb_cam_node_ex,18.00
5506217863,1299027,1299027,gst-launch-1.0,20.00
6005999697,1298962,1298962,ros2,0.00
6005999697,1298962,1298979,usb_cam_node_ex,16.00
6005999697,1299027,1299027,gst-launch-1.0,20.00
6505965018,1298962,1298962,ros2,0.00
6505965018,1298962,1298979,usb_cam_node_ex,18.00
6505965018,1299027,1299027,gst-launch-1.0,20.00
7005940938,1298962,1298962,ros2,0.00
7005940938,1298962,1298979,usb_cam_node_ex,18.00
7005940938,1299027,1299027,gst-launch-1.0,20.00
7506262129,1298962,1298962,ros2,0.00
7506262129,1298962,1298979,usb_cam_node_ex,16.00
7506262129,1299027,1299027,gst-launch-1.0,22.00
8006097808,1298962,1298962,ros2,0.00
8006097808,1298962,1298979,usb_cam_node_ex,18.00
8006097808,1299027,1299027,gst-launch-1.0,20.00
8506012252,1298962,1298962,ros2,0.00
8506012252,1298962,1298979,usb_cam_node_ex,18.00
8506012252,1299027,1299027,gst-launch-1.0,20.00
9006034911,1298962,1298962,ros2,0.00
9006034911,1298962,1298979,usb_cam_node_ex,18.00
9006034911,1299027,1299027,gst-launch-1.0,22.00
9506120840,1298962,1298962,ros2,0.00
9506120840,1298962,1298979,usb_cam_node_ex,16.00
9506120840,1299027,1299027,gst-launch-1.0,18.00
10006018240,1298962,1298962,ros2,0.00
10006018240,1298962,1298979,usb_cam_node_ex,18.00
10006018240,1299027,1299027,gst-launch-1.0,20.00
10506138329,1298962,1298962,ros2,0.00
10506138329,1298962,1298979,usb_cam_node_ex,16.00
10506138329,1299027,1299027,gst-launch-1.0,22.00
11006102488,1298962,1298962,ros2,0.00
11006102488,1298962,1298979,usb_cam_node_ex,16.00
11006102488,1299027,1299027,gst-launch-1.0,20.00
11505991432,1298962,1298962,ros2,0.00
11505991432,1298962,1298979,usb_cam_node_ex,18.00
11505991432,1299027,1299027,gst-launch-1.0,20.00
12005987500,1298962,1298962,ros2,0.00
12005987500,1298962,1298979,usb_cam_node_ex,18.00
12005987500,1299027,1299027,gst-launch-1.0,22.00
12506016913,1298962,1298962,ros2,0.00
12506016913,1298962,1298979,usb_cam_node_ex,18.00
12506016913,1299027,1299027,gst-launch-1.0,20.00
13005870149,1298962,1298962,ros2,0.00
13005870149,1298962,1298979,usb_cam_node_ex,16.00
13005870149,1299027,1299027,gst-launch-1.0,20.00
13505942672,1298962,1298962,ros2,0.00
13505942672,1298962,1298979,usb_cam_node_ex,18.00
13505942672,1299027,1299027,gst-launch-1.0,20.00
14006196749,1298962,1298962,ros2,0.00
14006196749,1298962,1298979,usb_cam_node_ex,16.00
14006196749,1299027,1299027,gst-launch-1.0,24.00
14506123181,1298962,1298962,ros2,0.00
14506123181,1298962,1298979,usb_cam_node_ex,18.00
14506123181,1299027,1299027,gst-launch-1.0,22.00
15006013748,1298962,1298962,ros2,0.00
15006013748,1298962,1298979,usb_cam_node_ex,18.00
15006013748,1299027,1299027,gst-launch-1.0,20.00
15506120934,1298962,1298962,ros2,0.00
15506120934,1298962,1298979,usb_cam_node_ex,16.00
15506120934,1299027,1299027,gst-launch-1.0,20.00
16006001441,1298962,1298962,ros2,0.00
16006001441,1298962,1298979,usb_cam_node_ex,18.00
16006001441,1299027,1299027,gst-launch-1.0,22.00
16506177712,1298962,1298962,ros2,0.00
16506177712,1298962,1298979,usb_cam_node_ex,16.00
16506177712,1299027,1299027,gst-launch-1.0,20.00
17006086915,1298962,1298962,ros2,0.00
17006086915,1298962,1298979,usb_cam_node_ex,18.00
17006086915,1299027,1299027,gst-launch-1.0,22.00
17506229997,1298962,1298962,ros2,0.00
17506229997,1298962,1298979,usb_cam_node_ex,18.00
17506229997,1299027,1299027,gst-launch-1.0,20.00
18006439556,1298962,1298962,ros2,0.00
18006439556,1298962,1298979,usb_cam_node_ex,18.00
18006439556,1299027,1299027,gst-launch-1.0,22.00
18506684212,1298962,1298962,ros2,0.00
18506684212,1298962,1298979,usb_cam_node_ex,16.00
18506684212,1299027,1299027,gst-launch-1.0,20.00
19006006026,1298962,1298962,ros2,0.00
19006006026,1298962,1298979,usb_cam_node_ex,18.00
19006006026,1299027,1299027,gst-launch-1.0,22.00
19506143055,1298962,1298962,ros2,0.00
19506143055,1298962,1298979,usb_cam_node_ex,18.00
19506143055,1299027,1299027,gst-launch-1.0,20.00
20006028844,1298962,1298962,ros2,0.00
20006028844,1298962,1298979,usb_cam_node_ex,16.00
20006028844,1299027,1299027,gst-launch-1.0,22.00
20506121749,1298962,1298962,ros2,0.00
20506121749,1298962,1298979,usb_cam_node_ex,18.00
20506121749,1299027,1299027,gst-launch-1.0,20.00
21006152281,1298962,1298962,ros2,0.00
21006152281,1298962,1298979,usb_cam_node_ex,16.00
21006152281,1299027,1299027,gst-launch-1.0,20.00
21505967216,1298962,1298962,ros2,0.00
21505967216,1298962,1298979,usb_cam_node_ex,18.00
21505967216,1299027,1299027,gst-launch-1.0,20.00
22005934703,1298962,1298962,ros2,0.00
22005934703,1298962,1298979,usb_cam_node_ex,14.00
22005934703,1299027,1299027,gst-launch-1.0,20.00
22505841990,1298962,1298962,ros2,0.00
22505841990,1298962,1298979,usb_cam_node_ex,18.00
22505841990,1299027,1299027,gst-launch-1.0,22.00
23005939983,1298962,1298962,ros2,0.00
23005939983,1298962,1298979,usb_cam_node_ex,18.00
23005939983,1299027,1299027,gst-launch-1.0,22.00
23506002509,1298962,1298962,ros2,0.00
23506002509,1298962,1298979,usb_cam_node_ex,18.00
23506002509,1299027,1299027,gst-launch-1.0,20.00
24006001802,1298962,1298962,ros2,0.00
24006001802,1298962,1298979,usb_cam_node_ex,18.00
24006001802,1299027,1299027,gst-launch-1.0,22.00
24506088226,1298962,1298962,ros2,0.00
24506088226,1298962,1298979,usb_cam_node_ex,16.00
24506088226,1299027,1299027,gst-launch-1.0,22.00
25006149266,1298962,1298962,ros2,0.00
25006149266,1298962,1298979,usb_cam_node_ex,18.00
25006149266,1299027,1299027,gst-launch-1.0,20.00
25505919457,1298962,1298962,ros2,0.00
25505919457,1298962,1298979,usb_cam_node_ex,18.00
25505919457,1299027,1299027,gst-launch-1.0,22.00
26005956823,1298962,1298962,ros2,0.00
26005956823,1298962,1298979,usb_cam_node_ex,14.00
26005956823,1299027,1299027,gst-launch-1.0,20.00
26506061841,1298962,1298962,ros2,0.00
26506061841,1298962,1298979,usb_cam_node_ex,18.00
26506061841,1299027,1299027,gst-launch-1.0,20.00
27006084976,1298962,1298962,ros2,0.00
27006084976,1298962,1298979,usb_cam_node_ex,16.00
27006084976,1299027,1299027,gst-launch-1.0,22.00
27505884320,1298962,1298962,ros2,0.00
27505884320,1298962,1298979,usb_cam_node_ex,18.00
27505884320,1299027,1299027,gst-launch-1.0,20.00
28006095667,1298962,1298962,ros2,0.00
28006095667,1298962,1298979,usb_cam_node_ex,16.00
28006095667,1299027,1299027,gst-launch-1.0,22.00
28506092384,1298962,1298962,ros2,0.00
28506092384,1298962,1298979,usb_cam_node_ex,18.00
28506092384,1299027,1299027,gst-launch-1.0,22.00
29006136813,1298962,1298962,ros2,0.00
29006136813,1298962,1298979,usb_cam_node_ex,18.00
29006136813,1299027,1299027,gst-launch-1.0,20.00
29506172659,1298962,1298962,ros2,0.00
29506172659,1298962,1298979,usb_cam_node_ex,18.00
29506172659,1299027,1299027,gst-launch-1.0,22.00
