tick_ns,sid,pid,comm,cpu_pct
507793738,347041,347041,gst-launch-1.0,74.00
1007121871,347041,347041,gst-launch-1.0,2.00
1508213002,347041,347041,gst-launch-1.0,28.00
2007214606,347041,347041,gst-launch-1.0,4.00
2507032470,347041,347041,gst-launch-1.0,6.00
3007778216,347041,347041,gst-launch-1.0,2.00
3507609419,347041,347041,gst-launch-1.0,4.00
4007636793,347041,347041,gst-launch-1.0,6.00
4507299271,347041,347041,gst-launch-1.0,2.00
5007145066,347041,347041,gst-launch-1.0,4.00
5507265062,347041,347041,gst-launch-1.0,6.00
6007054363,347041,347041,gst-launch-1.0,2.00
6507039197,347041,347041,gst-launch-1.0,4.00
7007194936,347041,347041,gst-launch-1.0,4.00
7507105734,347041,347041,gst-launch-1.0,4.00
8007073137,347041,347041,gst-launch-1.0,4.00
8507034995,347041,347041,gst-launch-1.0,2.00
9007234782,347041,347041,gst-launch-1.0,4.00
9506917690,347041,347041,gst-launch-1.0,4.00
10007091325,347041,347041,gst-launch-1.0,6.00
10506785063,347041,347041,gst-launch-1.0,2.00
11006876054,347041,347041,gst-launch-1.0,4.00
11506898171,347041,347041,gst-launch-1.0,2.00
12007164137,347041,347041,gst-launch-1.0,6.00
12507225975,347041,347041,gst-launch-1.0,4.00
13007098803,347041,347041,gst-launch-1.0,4.00
13507112893,347041,347041,gst-launch-1.0,4.00
14007001940,347041,347041,gst-launch-1.0,2.00
14507154959,347041,347041,gst-launch-1.0,4.00
