tick_ns,sid,pid,comm,cpu_pct
505792718,1233209,1233209,ros2,58.00
505792718,1233209,1233227,camera_server_s,0.00
1005904292,1233209,1233209,ros2,0.00
1005904292,1233209,1233227,camera_server_s,20.00
1506281656,1233209,1233209,ros2,0.00
1506281656,1233209,1233227,camera_server_s,16.00
2005994765,1233209,1233209,ros2,0.00
2005994765,1233209,1233227,camera_server_s,14.00
2506162146,1233209,1233209,ros2,0.00
2506162146,1233209,1233227,camera_server_s,12.00
3006044512,1233209,1233209,ros2,0.00
3006044512,1233209,1233227,camera_server_s,14.00
3506044484,1233209,1233209,ros2,0.00
3506044484,1233209,1233227,camera_server_s,14.00
4005792288,1233209,1233209,ros2,0.00
4005792288,1233209,1233227,camera_server_s,12.00
4506142137,1233209,1233209,ros2,0.00
4506142137,1233209,1233227,camera_server_s,14.00
5006198552,1233209,1233209,ros2,0.00
5006198552,1233209,1233227,camera_server_s,12.00
5505963764,1233209,1233209,ros2,0.00
5505963764,1233209,1233227,camera_server_s,14.00
6006035724,1233209,1233209,ros2,0.00
6006035724,1233209,1233227,camera_server_s,16.00
6506188894,1233209,1233209,ros2,0.00
6506188894,1233209,1233227,camera_server_s,12.00
7005934036,1233209,1233209,ros2,0.00
7005934036,1233209,1233227,camera_server_s,14.00
7505922168,1233209,1233209,ros2,0.00
7505922168,1233209,1233227,camera_server_s,14.00
8006095738,1233209,1233209,ros2,0.00
8006095738,1233209,1233227,camera_server_s,12.00
8506342283,1233209,1233209,ros2,0.00
8506342283,1233209,1233227,camera_server_s,14.00
9005810487,1233209,1233209,ros2,0.00
9005810487,1233209,1233227,camera_server_s,12.00
9505919470,1233209,1233209,ros2,0.00
9505919470,1233209,1233227,camera_server_s,14.00
10005850011,1233209,1233209,ros2,0.00
10005850011,1233209,1233227,camera_server_s,12.00
10505788996,1233209,1233209,ros2,0.00
10505788996,1233209,1233227,camera_server_s,14.00
11005882270,1233209,1233209,ros2,0.00
11005882270,1233209,1233227,camera_server_s,14.00
11505792747,1233209,1233209,ros2,0.00
11505792747,1233209,1233227,camera_server_s,14.00
12005802801,1233209,1233209,ros2,0.00
12005802801,1233209,1233227,camera_server_s,14.00
12505840985,1233209,1233209,ros2,0.00
12505840985,1233209,1233227,camera_server_s,14.00
13005767994,1233209,1233209,ros2,0.00
13005767994,1233209,1233227,camera_server_s,12.00
13505785626,1233209,1233209,ros2,0.00
13505785626,1233209,1233227,camera_server_s,12.00
14006194662,1233209,1233209,ros2,0.00
14006194662,1233209,1233227,camera_server_s,16.00
14506009482,1233209,1233209,ros2,0.00
14506009482,1233209,1233227,camera_server_s,12.00
15006321255,1233209,1233209,ros2,0.00
15006321255,1233209,1233227,camera_server_s,14.00
15506156295,1233209,1233209,ros2,0.00
15506156295,1233209,1233227,camera_server_s,12.00
16005870099,1233209,1233209,ros2,0.00
16005870099,1233209,1233227,camera_server_s,14.00
16506254768,1233209,1233209,ros2,0.00
16506254768,1233209,1233227,camera_server_s,14.00
17006391691,1233209,1233209,ros2,0.00
17006391691,1233209,1233227,camera_server_s,14.00
17506062034,1233209,1233209,ros2,0.00
17506062034,1233209,1233227,camera_server_s,12.00
18006070509,1233209,1233209,ros2,0.00
18006070509,1233209,1233227,camera_server_s,16.00
18505937771,1233209,1233209,ros2,0.00
18505937771,1233209,1233227,camera_server_s,12.00
19006067531,1233209,1233209,ros2,0.00
19006067531,1233209,1233227,camera_server_s,12.00
19505896596,1233209,1233209,ros2,0.00
19505896596,1233209,1233227,camera_server_s,14.00
20005978863,1233209,1233209,ros2,0.00
20005978863,1233209,1233227,camera_server_s,14.00
20505916127,1233209,1233209,ros2,0.00
20505916127,1233209,1233227,camera_server_s,14.00
21005944467,1233209,1233209,ros2,0.00
21005944467,1233209,1233227,camera_server_s,14.00
21505793123,1233209,1233209,ros2,0.00
21505793123,1233209,1233227,camera_server_s,14.00
22005882304,1233209,1233209,ros2,0.00
22005882304,1233209,1233227,camera_server_s,12.00
22505733199,1233209,1233209,ros2,0.00
22505733199,1233209,1233227,camera_server_s,12.00
23006000764,1233209,1233209,ros2,0.00
23006000764,1233209,1233227,camera_server_s,14.00
23505880299,1233209,1233209,ros2,0.00
23505880299,1233209,1233227,camera_server_s,12.00
24005873033,1233209,1233209,ros2,0.00
24005873033,1233209,1233227,camera_server_s,16.00
24507172635,1233209,1233209,ros2,0.00
24507172635,1233209,1233227,camera_server_s,12.00
25006283871,1233209,1233209,ros2,0.00
25006283871,1233209,1233227,camera_server_s,14.00
25506224420,1233209,1233209,ros2,0.00
25506224420,1233209,1233227,camera_server_s,14.00
26006120369,1233209,1233209,ros2,0.00
26006120369,1233209,1233227,camera_server_s,12.00
26506883259,1233209,1233209,ros2,0.00
26506883259,1233209,1233227,camera_server_s,12.00
27006023436,1233209,1233209,ros2,0.00
27006023436,1233209,1233227,camera_server_s,14.00
27505830619,1233209,1233209,ros2,0.00
27505830619,1233209,1233227,camera_server_s,14.00
28006086528,1233209,1233209,ros2,0.00
28006086528,1233209,1233227,camera_server_s,14.00
28506057719,1233209,1233209,ros2,0.00
28506057719,1233209,1233227,camera_server_s,14.00
29006036339,1233209,1233209,ros2,0.00
29006036339,1233209,1233227,camera_server_s,12.00
29506260049,1233209,1233209,ros2,0.00
29506260049,1233209,1233227,camera_server_s,14.00
