tick_ns,sid,pid,comm,cpu_pct
506986606,1351340,1351340,ros2,62.00
506986606,1351340,1351347,usb_cam_node_ex,0.00
1007552682,1351340,1351340,ros2,0.00
1007552682,1351340,1351347,usb_cam_node_ex,26.00
1516301089,1351340,1351340,ros2,0.00
1516301089,1351340,1351347,usb_cam_node_ex,26.00
2014530784,1351340,1351340,ros2,0.00
2014530784,1351340,1351347,usb_cam_node_ex,26.00
2515437325,1351340,1351340,ros2,0.00
2515437325,1351340,1351347,usb_cam_node_ex,26.00
3006639922,1351340,1351340,ros2,0.00
3006639922,1351340,1351347,usb_cam_node_ex,18.00
3505944845,1351340,1351340,ros2,0.00
3505944845,1351340,1351347,usb_cam_node_ex,18.00
4005893994,1351340,1351340,ros2,0.00
4005893994,1351340,1351347,usb_cam_node_ex,18.00
4505730927,1351340,1351340,ros2,0.00
4505730927,1351340,1351347,usb_cam_node_ex,16.00
5005849460,1351340,1351340,ros2,0.00
5005849460,1351340,1351347,usb_cam_node_ex,16.00
5506002016,1351340,1351340,ros2,0.00
5506002016,1351340,1351347,usb_cam_node_ex,18.00
6005821732,1351340,1351340,ros2,0.00
6005821732,1351340,1351347,usb_cam_node_ex,16.00
6506133268,1351340,1351340,ros2,0.00
6506133268,1351340,1351347,usb_cam_node_ex,20.00
7005899908,1351340,1351340,ros2,0.00
7005899908,1351340,1351347,usb_cam_node_ex,16.00
7506076417,1351340,1351340,ros2,0.00
7506076417,1351340,1351347,usb_cam_node_ex,18.00
8005955897,1351340,1351340,ros2,0.00
8005955897,1351340,1351347,usb_cam_node_ex,16.00
8505981309,1351340,1351340,ros2,0.00
8505981309,1351340,1351347,usb_cam_node_ex,20.00
9006007531,1351340,1351340,ros2,0.00
9006007531,1351340,1351347,usb_cam_node_ex,16.00
9505696221,1351340,1351340,ros2,0.00
9505696221,1351340,1351347,usb_cam_node_ex,18.00
10005882684,1351340,1351340,ros2,0.00
10005882684,1351340,1351347,usb_cam_node_ex,18.00
10505914437,1351340,1351340,ros2,0.00
10505914437,1351340,1351347,usb_cam_node_ex,18.00
11005922881,1351340,1351340,ros2,0.00
11005922881,1351340,1351347,usb_cam_node_ex,18.00
11505866978,1351340,1351340,ros2,0.00
11505866978,1351340,1351347,usb_cam_node_ex,16.00
12005997366,1351340,1351340,ros2,0.00
12005997366,1351340,1351347,usb_cam_node_ex,20.00
12505934033,1351340,1351340,ros2,0.00
12505934033,1351340,1351347,usb_cam_node_ex,16.00
13006088686,1351340,1351340,ros2,0.00
13006088686,1351340,1351347,usb_cam_node_ex,20.00
13506091912,1351340,1351340,ros2,0.00
13506091912,1351340,1351347,usb_cam_node_ex,16.00
14005823661,1351340,1351340,ros2,0.00
14005823661,1351340,1351347,usb_cam_node_ex,18.00
14506053517,1351340,1351340,ros2,0.00
14506053517,1351340,1351347,usb_cam_node_ex,16.00
15005603477,1351340,1351340,ros2,0.00
15005603477,1351340,1351347,usb_cam_node_ex,18.00
15505731348,1351340,1351340,ros2,0.00
15505731348,1351340,1351347,usb_cam_node_ex,16.00
16005637873,1351340,1351340,ros2,0.00
16005637873,1351340,1351347,usb_cam_node_ex,18.00
16505682394,1351340,1351340,ros2,0.00
16505682394,1351340,1351347,usb_cam_node_ex,16.00
17006054483,1351340,1351340,ros2,0.00
17006054483,1351340,1351347,usb_cam_node_ex,18.00
17505776214,1351340,1351340,ros2,0.00
17505776214,1351340,1351347,usb_cam_node_ex,16.00
18006139536,1351340,1351340,ros2,0.00
18006139536,1351340,1351347,usb_cam_node_ex,18.00
18506141493,1351340,1351340,ros2,0.00
18506141493,1351340,1351347,usb_cam_node_ex,16.00
19005948748,1351340,1351340,ros2,0.00
19005948748,1351340,1351347,usb_cam_node_ex,18.00
19506177353,1351340,1351340,ros2,0.00
19506177353,1351340,1351347,usb_cam_node_ex,18.00
20005778665,1351340,1351340,ros2,0.00
20005778665,1351340,1351347,usb_cam_node_ex,16.00
20505826028,1351340,1351340,ros2,0.00
20505826028,1351340,1351347,usb_cam_node_ex,18.00
21006080243,1351340,1351340,ros2,0.00
21006080243,1351340,1351347,usb_cam_node_ex,18.00
21505807636,1351340,1351340,ros2,0.00
21505807636,1351340,1351347,usb_cam_node_ex,16.00
22005751407,1351340,1351340,ros2,0.00
22005751407,1351340,1351347,usb_cam_node_ex,14.00
22505911152,1351340,1351340,ros2,0.00
22505911152,1351340,1351347,usb_cam_node_ex,18.00
23006052660,1351340,1351340,ros2,0.00
23006052660,1351340,1351347,usb_cam_node_ex,16.00
23505912835,1351340,1351340,ros2,0.00
23505912835,1351340,1351347,usb_cam_node_ex,16.00
24005923027,1351340,1351340,ros2,0.00
24005923027,1351340,1351347,usb_cam_node_ex,16.00
24505658670,1351340,1351340,ros2,0.00
24505658670,1351340,1351347,usb_cam_node_ex,16.00
25005791139,1351340,1351340,ros2,0.00
25005791139,1351340,1351347,usb_cam_node_ex,18.00
25505770355,1351340,1351340,ros2,0.00
25505770355,1351340,1351347,usb_cam_node_ex,18.00
26005842870,1351340,1351340,ros2,0.00
26005842870,1351340,1351347,usb_cam_node_ex,16.00
26506140108,1351340,1351340,ros2,0.00
26506140108,1351340,1351347,usb_cam_node_ex,18.00
27005820067,1351340,1351340,ros2,0.00
27005820067,1351340,1351347,usb_cam_node_ex,16.00
