tick_ns,sid,pid,comm,cpu_pct
507640441,1570195,1570195,ros2,96.00
507640441,1570195,1570239,camera_server_s,0.00
1009716527,1570195,1570195,ros2,0.00
1009716527,1570195,1570239,camera_server_s,30.00
1512946157,1570195,1570195,ros2,0.00
1512946157,1570195,1570239,camera_server_s,20.00
2007018058,1570195,1570195,ros2,0.00
2007018058,1570195,1570239,camera_server_s,20.00
2515905638,1570195,1570195,ros2,0.00
2515905638,1570195,1570239,camera_server_s,24.00
3013258082,1570195,1570195,ros2,0.00
3013258082,1570195,1570239,camera_server_s,8.00
3506395945,1570195,1570195,ros2,0.00
3506395945,1570195,1570239,camera_server_s,8.00
4013104373,1570195,1570195,ros2,0.00
4013104373,1570195,1570239,camera_server_s,12.00
4507912269,1570195,1570195,ros2,0.00
4507912269,1570195,1570239,camera_server_s,8.00
5006127972,1570195,1570195,ros2,0.00
5006127972,1570195,1570239,camera_server_s,8.00
5506118254,1570195,1570195,ros2,0.00
5506118254,1570195,1570239,camera_server_s,10.00
6006106678,1570195,1570195,ros2,0.00
6006106678,1570195,1570239,camera_server_s,10.00
6506213285,1570195,1570195,ros2,0.00
6506213285,1570195,1570239,camera_server_s,8.00
7006108105,1570195,1570195,ros2,0.00
7006108105,1570195,1570239,camera_server_s,8.00
7506296715,1570195,1570195,ros2,0.00
7506296715,1570195,1570239,camera_server_s,10.00
8006018632,1570195,1570195,ros2,0.00
8006018632,1570195,1570239,camera_server_s,10.00
8506155314,1570195,1570195,ros2,0.00
8506155314,1570195,1570239,camera_server_s,10.00
9006284226,1570195,1570195,ros2,0.00
9006284226,1570195,1570239,camera_server_s,8.00
9506108321,1570195,1570195,ros2,0.00
9506108321,1570195,1570239,camera_server_s,10.00
10006072909,1570195,1570195,ros2,0.00
10006072909,1570195,1570239,camera_server_s,10.00
10506019181,1570195,1570195,ros2,0.00
10506019181,1570195,1570239,camera_server_s,8.00
11005935621,1570195,1570195,ros2,2.00
11005935621,1570195,1570239,camera_server_s,8.00
11506059519,1570195,1570195,ros2,0.00
11506059519,1570195,1570239,camera_server_s,12.00
12006030539,1570195,1570195,ros2,0.00
12006030539,1570195,1570239,camera_server_s,8.00
12505851995,1570195,1570195,ros2,0.00
12505851995,1570195,1570239,camera_server_s,10.00
13006045500,1570195,1570195,ros2,0.00
13006045500,1570195,1570239,camera_server_s,8.00
13505867158,1570195,1570195,ros2,0.00
13505867158,1570195,1570239,camera_server_s,10.00
14005987059,1570195,1570195,ros2,0.00
14005987059,1570195,1570239,camera_server_s,8.00
14506156355,1570195,1570195,ros2,0.00
14506156355,1570195,1570239,camera_server_s,10.00
15006002828,1570195,1570195,ros2,0.00
15006002828,1570195,1570239,camera_server_s,10.00
15505906956,1570195,1570195,ros2,0.00
15505906956,1570195,1570239,camera_server_s,8.00
16006033313,1570195,1570195,ros2,0.00
16006033313,1570195,1570239,camera_server_s,10.00
16505874709,1570195,1570195,ros2,0.00
16505874709,1570195,1570239,camera_server_s,8.00
17006025531,1570195,1570195,ros2,0.00
17006025531,1570195,1570239,camera_server_s,10.00
17505863163,1570195,1570195,ros2,0.00
17505863163,1570195,1570239,camera_server_s,10.00
18005991274,1570195,1570195,ros2,0.00
18005991274,1570195,1570239,camera_server_s,8.00
18506135601,1570195,1570195,ros2,0.00
18506135601,1570195,1570239,camera_server_s,10.00
19006024805,1570195,1570195,ros2,0.00
19006024805,1570195,1570239,camera_server_s,8.00
19505952894,1570195,1570195,ros2,0.00
19505952894,1570195,1570239,camera_server_s,12.00
20005979046,1570195,1570195,ros2,0.00
20005979046,1570195,1570239,camera_server_s,8.00
20505953028,1570195,1570195,ros2,0.00
20505953028,1570195,1570239,camera_server_s,10.00
21006169463,1570195,1570195,ros2,0.00
21006169463,1570195,1570239,camera_server_s,8.00
21505914396,1570195,1570195,ros2,0.00
21505914396,1570195,1570239,camera_server_s,10.00
22005922044,1570195,1570195,ros2,0.00
22005922044,1570195,1570239,camera_server_s,8.00
22505891305,1570195,1570195,ros2,0.00
22505891305,1570195,1570239,camera_server_s,12.00
23006358142,1570195,1570195,ros2,0.00
23006358142,1570195,1570239,camera_server_s,8.00
23506967902,1570195,1570195,ros2,0.00
23506967902,1570195,1570239,camera_server_s,8.00
24006865740,1570195,1570195,ros2,0.00
24006865740,1570195,1570239,camera_server_s,10.00
24507025413,1570195,1570195,ros2,0.00
24507025413,1570195,1570239,camera_server_s,10.00
25005910527,1570195,1570195,ros2,0.00
25005910527,1570195,1570239,camera_server_s,8.00
25505911952,1570195,1570195,ros2,0.00
25505911952,1570195,1570239,camera_server_s,8.00
26005861034,1570195,1570195,ros2,0.00
26005861034,1570195,1570239,camera_server_s,12.00
26506006025,1570195,1570195,ros2,0.00
26506006025,1570195,1570239,camera_server_s,8.00
27006166723,1570195,1570195,ros2,0.00
27006166723,1570195,1570239,camera_server_s,10.00
27505905184,1570195,1570195,ros2,0.00
27505905184,1570195,1570239,camera_server_s,8.00
28006016596,1570195,1570195,ros2,0.00
28006016596,1570195,1570239,camera_server_s,10.00
28506843404,1570195,1570195,ros2,0.00
28506843404,1570195,1570239,camera_server_s,10.00
29006004825,1570195,1570195,ros2,0.00
29006004825,1570195,1570239,camera_server_s,10.00
29506075334,1570195,1570195,ros2,0.00
29506075334,1570195,1570239,camera_server_s,8.00
