tick_ns,sid,pid,comm,cpu_pct
511433904,1662813,1662813,ros2,0.00
511433904,1662813,1662818,usb_cam_node_ex,30.00
511433904,1662871,1662871,gst-launch-1.0,38.00
1015706245,1662813,1662813,ros2,0.00
1015706245,1662813,1662818,usb_cam_node_ex,26.00
1015706245,1662871,1662871,gst-launch-1.0,32.00
1509209354,1662813,1662813,ros2,0.00
1509209354,1662813,1662818,usb_cam_node_ex,30.00
1509209354,1662871,1662871,gst-launch-1.0,34.00
2006194695,1662813,1662813,ros2,0.00
2006194695,1662813,1662818,usb_cam_node_ex,22.00
2006194695,1662871,1662871,gst-launch-1.0,24.00
2505981825,1662813,1662813,ros2,0.00
2505981825,1662813,1662818,usb_cam_node_ex,20.00
2505981825,1662871,1662871,gst-launch-1.0,22.00
3006011890,1662813,1662813,ros2,0.00
3006011890,1662813,1662818,usb_cam_node_ex,18.00
3006011890,1662871,1662871,gst-launch-1.0,20.00
3506266465,1662813,1662813,ros2,0.00
3506266465,1662813,1662818,usb_cam_node_ex,20.00
3506266465,1662871,1662871,gst-launch-1.0,22.00
4006072530,1662813,1662813,ros2,0.00
4006072530,1662813,1662818,usb_cam_node_ex,20.00
4006072530,1662871,1662871,gst-launch-1.0,20.00
4505909430,1662813,1662813,ros2,0.00
4505909430,1662813,1662818,usb_cam_node_ex,18.00
4505909430,1662871,1662871,gst-launch-1.0,22.00
5006087541,1662813,1662813,ros2,0.00
5006087541,1662813,1662818,usb_cam_node_ex,20.00
5006087541,1662871,1662871,gst-launch-1.0,22.00
5505959814,1662813,1662813,ros2,0.00
5505959814,1662813,1662818,usb_cam_node_ex,20.00
5505959814,1662871,1662871,gst-launch-1.0,20.00
6005756502,1662813,1662813,ros2,0.00
6005756502,1662813,1662818,usb_cam_node_ex,20.00
6005756502,1662871,1662871,gst-launch-1.0,20.00
6506038232,1662813,1662813,ros2,0.00
6506038232,1662813,1662818,usb_cam_node_ex,20.00
6506038232,1662871,1662871,gst-launch-1.0,22.00
7006119848,1662813,1662813,ros2,0.00
7006119848,1662813,1662818,usb_cam_node_ex,20.00
7006119848,1662871,1662871,gst-launch-1.0,22.00
7506038352,1662813,1662813,ros2,0.00
7506038352,1662813,1662818,usb_cam_node_ex,20.00
7506038352,1662871,1662871,gst-launch-1.0,20.00
8006082138,1662813,1662813,ros2,0.00
8006082138,1662813,1662818,usb_cam_node_ex,22.00
8006082138,1662871,1662871,gst-launch-1.0,22.00
8505937558,1662813,1662813,ros2,0.00
8505937558,1662813,1662818,usb_cam_node_ex,18.00
8505937558,1662871,1662871,gst-launch-1.0,22.00
9006123168,1662813,1662813,ros2,0.00
9006123168,1662813,1662818,usb_cam_node_ex,20.00
9006123168,1662871,1662871,gst-launch-1.0,20.00
9505904715,1662813,1662813,ros2,0.00
9505904715,1662813,1662818,usb_cam_node_ex,22.00
9505904715,1662871,1662871,gst-launch-1.0,22.00
10005990039,1662813,1662813,ros2,0.00
10005990039,1662813,1662818,usb_cam_node_ex,20.00
10005990039,1662871,1662871,gst-launch-1.0,22.00
10506129759,1662813,1662813,ros2,0.00
10506129759,1662813,1662818,usb_cam_node_ex,20.00
10506129759,1662871,1662871,gst-launch-1.0,18.00
11006112746,1662813,1662813,ros2,0.00
11006112746,1662813,1662818,usb_cam_node_ex,20.00
11006112746,1662871,1662871,gst-launch-1.0,24.00
11505907338,1662813,1662813,ros2,0.00
11505907338,1662813,1662818,usb_cam_node_ex,18.00
11505907338,1662871,1662871,gst-launch-1.0,22.00
12005886973,1662813,1662813,ros2,0.00
12005886973,1662813,1662818,usb_cam_node_ex,24.00
12005886973,1662871,1662871,gst-launch-1.0,20.00
12505974166,1662813,1662813,ros2,0.00
12505974166,1662813,1662818,usb_cam_node_ex,18.00
12505974166,1662871,1662871,gst-launch-1.0,22.00
13005981745,1662813,1662813,ros2,0.00
13005981745,1662813,1662818,usb_cam_node_ex,20.00
13005981745,1662871,1662871,gst-launch-1.0,22.00
13505888112,1662813,1662813,ros2,0.00
13505888112,1662813,1662818,usb_cam_node_ex,20.00
13505888112,1662871,1662871,gst-launch-1.0,22.00
14005951984,1662813,1662813,ros2,0.00
14005951984,1662813,1662818,usb_cam_node_ex,20.00
14005951984,1662871,1662871,gst-launch-1.0,20.00
14505726039,1662813,1662813,ros2,0.00
14505726039,1662813,1662818,usb_cam_node_ex,18.00
14505726039,1662871,1662871,gst-launch-1.0,22.00
15006087830,1662813,1662813,ros2,0.00
15006087830,1662813,1662818,usb_cam_node_ex,20.00
15006087830,1662871,1662871,gst-launch-1.0,22.00
15506120047,1662813,1662813,ros2,0.00
15506120047,1662813,1662818,usb_cam_node_ex,18.00
15506120047,1662871,1662871,gst-launch-1.0,20.00
16006116852,1662813,1662813,ros2,0.00
16006116852,1662813,1662818,usb_cam_node_ex,20.00
16006116852,1662871,1662871,gst-launch-1.0,22.00
16506008506,1662813,1662813,ros2,0.00
16506008506,1662813,1662818,usb_cam_node_ex,20.00
16506008506,1662871,1662871,gst-launch-1.0,22.00
17006121951,1662813,1662813,ros2,0.00
17006121951,1662813,1662818,usb_cam_node_ex,20.00
17006121951,1662871,1662871,gst-launch-1.0,22.00
17506329938,1662813,1662813,ros2,0.00
17506329938,1662813,1662818,usb_cam_node_ex,20.00
17506329938,1662871,1662871,gst-launch-1.0,20.00
18006078302,1662813,1662813,ros2,0.00
18006078302,1662813,1662818,usb_cam_node_ex,20.00
18006078302,1662871,1662871,gst-launch-1.0,22.00
18506051796,1662813,1662813,ros2,0.00
18506051796,1662813,1662818,usb_cam_node_ex,18.00
18506051796,1662871,1662871,gst-launch-1.0,20.00
19006109706,1662813,1662813,ros2,0.00
19006109706,1662813,1662818,usb_cam_node_ex,20.00
19006109706,1662871,1662871,gst-launch-1.0,20.00
19505982410,1662813,1662813,ros2,0.00
19505982410,1662813,1662818,usb_cam_node_ex,20.00
19505982410,1662871,1662871,gst-launch-1.0,22.00
20006148285,1662813,1662813,ros2,0.00
20006148285,1662813,1662818,usb_cam_node_ex,18.00
20006148285,1662871,1662871,gst-launch-1.0,22.00
20506138865,1662813,1662813,ros2,0.00
20506138865,1662813,1662818,usb_cam_node_ex,20.00
20506138865,1662871,1662871,gst-launch-1.0,22.00
21006133467,1662813,1662813,ros2,0.00
21006133467,1662813,1662818,usb_cam_node_ex,20.00
21006133467,1662871,1662871,gst-launch-1.0,18.00
21506054955,1662813,1662813,ros2,0.00
21506054955,1662813,1662818,usb_cam_node_ex,18.00
21506054955,1662871,1662871,gst-launch-1.0,22.00
22006132129,1662813,1662813,ros2,0.00
22006132129,1662813,1662818,usb_cam_node_ex,20.00
22006132129,1662871,1662871,gst-launch-1.0,20.00
22506153817,1662813,1662813,ros2,0.00
22506153817,1662813,1662818,usb_cam_node_ex,20.00
22506153817,1662871,1662871,gst-launch-1.0,22.00
23006075155,1662813,1662813,ros2,0.00
23006075155,1662813,1662818,usb_cam_node_ex,18.00
23006075155,1662871,1662871,gst-launch-1.0,20.00
23506106571,1662813,1662813,ros2,0.00
23506106571,1662813,1662818,usb_cam_node_ex,18.00
23506106571,1662871,1662871,gst-launch-1.0,22.00
24006113536,1662813,1662813,ros2,0.00
24006113536,1662813,1662818,usb_cam_node_ex,22.00
24006113536,1662871,1662871,gst-launch-1.0,22.00
