tick_ns,sid,pid,comm,cpu_pct
510175311,1449143,1449143,ros2,0.00
510175311,1449143,1449184,gscam_node,48.00
510175311,1449247,1449247,gst-launch-1.0,42.00
1007214259,1449143,1449143,ros2,0.00
1007214259,1449143,1449184,gscam_node,44.00
1007214259,1449247,1449247,gst-launch-1.0,36.00
1505999730,1449143,1449143,ros2,0.00
1505999730,1449143,1449184,gscam_node,34.00
1505999730,1449247,1449247,gst-launch-1.0,24.00
2006058103,1449143,1449143,ros2,0.00
2006058103,1449143,1449184,gscam_node,26.00
2006058103,1449247,1449247,gst-launch-1.0,22.00
2506052401,1449143,1449143,ros2,0.00
2506052401,1449143,1449184,gscam_node,24.00
2506052401,1449247,1449247,gst-launch-1.0,20.00
3006242775,1449143,1449143,ros2,0.00
3006242775,1449143,1449184,gscam_node,26.00
3006242775,1449247,1449247,gst-launch-1.0,22.00
3505871077,1449143,1449143,ros2,0.00
3505871077,1449143,1449184,gscam_node,24.00
3505871077,1449247,1449247,gst-launch-1.0,20.00
4006393642,1449143,1449143,ros2,0.00
4006393642,1449143,1449184,gscam_node,24.00
4006393642,1449247,1449247,gst-launch-1.0,20.00
4506216826,1449143,1449143,ros2,0.00
4506216826,1449143,1449184,gscam_node,26.00
4506216826,1449247,1449247,gst-launch-1.0,20.00
5005999983,1449143,1449143,ros2,0.00
5005999983,1449143,1449184,gscam_node,24.00
5005999983,1449247,1449247,gst-launch-1.0,20.00
5506666131,1449143,1449143,ros2,0.00
5506666131,1449143,1449184,gscam_node,28.00
5506666131,1449247,1449247,gst-launch-1.0,22.00
6006506321,1449143,1449143,ros2,0.00
6006506321,1449143,1449184,gscam_node,24.00
6006506321,1449247,1449247,gst-launch-1.0,20.00
6506642871,1449143,1449143,ros2,0.00
6506642871,1449143,1449184,gscam_node,26.00
6506642871,1449247,1449247,gst-launch-1.0,20.00
7006094889,1449143,1449143,ros2,0.00
7006094889,1449143,1449184,gscam_node,24.00
7006094889,1449247,1449247,gst-launch-1.0,20.00
7505847039,1449143,1449143,ros2,0.00
7505847039,1449143,1449184,gscam_node,26.00
7505847039,1449247,1449247,gst-launch-1.0,20.00
8005946385,1449143,1449143,ros2,0.00
8005946385,1449143,1449184,gscam_node,24.00
8005946385,1449247,1449247,gst-launch-1.0,22.00
8506018737,1449143,1449143,ros2,0.00
8506018737,1449143,1449184,gscam_node,24.00
8506018737,1449247,1449247,gst-launch-1.0,20.00
9005964128,1449143,1449143,ros2,0.00
9005964128,1449143,1449184,gscam_node,26.00
9005964128,1449247,1449247,gst-launch-1.0,22.00
9506115360,1449143,1449143,ros2,0.00
9506115360,1449143,1449184,gscam_node,24.00
9506115360,1449247,1449247,gst-launch-1.0,20.00
10006016331,1449143,1449143,ros2,0.00
