tick_ns,sid,pid,comm,cpu_pct
507906510,1388585,1388585,ros2,0.00
507906510,1388585,1388600,usb_cam_node_ex,22.00
507906510,1388585,1388601,republish,20.00
1009861571,1388585,1388585,ros2,0.00
1009861571,1388585,1388600,usb_cam_node_ex,20.00
1009861571,1388585,1388601,republish,16.00
1507833885,1388585,1388585,ros2,0.00
1507833885,1388585,1388600,usb_cam_node_ex,20.00
1507833885,1388585,1388601,republish,12.00
2008636364,1388585,1388585,ros2,0.00
2008636364,1388585,1388600,usb_cam_node_ex,18.00
2008636364,1388585,1388601,republish,14.00
2508967593,1388585,1388585,ros2,0.00
2508967593,1388585,1388600,usb_cam_node_ex,16.00
2508967593,1388585,1388601,republish,16.00
3007828170,1388585,1388585,ros2,0.00
3007828170,1388585,1388600,usb_cam_node_ex,18.00
3007828170,1388585,1388601,republish,14.00
3507554605,1388585,1388585,ros2,0.00
3507554605,1388585,1388600,usb_cam_node_ex,16.00
3507554605,1388585,1388601,republish,14.00
4008840732,1388585,1388585,ros2,0.00
4008840732,1388585,1388600,usb_cam_node_ex,18.00
4008840732,1388585,1388601,republish,14.00
4506681538,1388585,1388585,ros2,0.00
4506681538,1388585,1388600,usb_cam_node_ex,16.00
4506681538,1388585,1388601,republish,12.00
5009978360,1388585,1388585,ros2,0.00
5009978360,1388585,1388600,usb_cam_node_ex,20.00
5009978360,1388585,1388601,republish,16.00
5506768019,1388585,1388585,ros2,0.00
5506768019,1388585,1388600,usb_cam_node_ex,16.00
5506768019,1388585,1388601,republish,14.00
6007872571,1388585,1388585,ros2,0.00
6007872571,1388585,1388600,usb_cam_node_ex,16.00
6007872571,1388585,1388601,republish,14.00
6508589783,1388585,1388585,ros2,0.00
6508589783,1388585,1388600,usb_cam_node_ex,18.00
6508589783,1388585,1388601,republish,14.00
7006938373,1388585,1388585,ros2,0.00
7006938373,1388585,1388600,usb_cam_node_ex,18.00
7006938373,1388585,1388601,republish,12.00
7508778789,1388585,1388585,ros2,0.00
7508778789,1388585,1388600,usb_cam_node_ex,18.00
7508778789,1388585,1388601,republish,18.00
8012290298,1388585,1388585,ros2,0.00
8012290298,1388585,1388600,usb_cam_node_ex,16.00
8012290298,1388585,1388601,republish,14.00
8506792261,1388585,1388585,ros2,0.00
8506792261,1388585,1388600,usb_cam_node_ex,18.00
8506792261,1388585,1388601,republish,12.00
9006780871,1388585,1388585,ros2,0.00
9006780871,1388585,1388600,usb_cam_node_ex,16.00
9006780871,1388585,1388601,republish,16.00
9508863636,1388585,1388585,ros2,0.00
9508863636,1388585,1388600,usb_cam_node_ex,16.00
9508863636,1388585,1388601,republish,14.00
10006740194,1388585,1388585,ros2,0.00
10006740194,1388585,1388600,usb_cam_node_ex,18.00
10006740194,1388585,1388601,republish,14.00
10513884943,1388585,1388585,ros2,0.00
10513884943,1388585,1388600,usb_cam_node_ex,18.00
10513884943,1388585,1388601,republish,14.00
11011797582,1388585,1388585,ros2,0.00
11011797582,1388585,1388600,usb_cam_node_ex,18.00
11011797582,1388585,1388601,republish,14.00
11507649588,1388585,1388585,ros2,0.00
11507649588,1388585,1388600,usb_cam_node_ex,16.00
11507649588,1388585,1388601,republish,12.00
12011460751,1388585,1388585,ros2,0.00
12011460751,1388585,1388600,usb_cam_node_ex,18.00
12011460751,1388585,1388601,republish,16.00
12506660618,1388585,1388585,ros2,0.00
12506660618,1388585,1388600,usb_cam_node_ex,16.00
12506660618,1388585,1388601,republish,14.00
13011223795,1388585,1388585,ros2,0.00
13011223795,1388585,1388600,usb_cam_node_ex,20.00
13011223795,1388585,1388601,republish,14.00
13506792021,1388585,1388585,ros2,0.00
13506792021,1388585,1388600,usb_cam_node_ex,16.00
13506792021,1388585,1388601,republish,14.00
14007966664,1388585,1388585,ros2,0.00
14007966664,1388585,1388600,usb_cam_node_ex,18.00
14007966664,1388585,1388601,republish,14.00
14506923217,1388585,1388585,ros2,0.00
14506923217,1388585,1388600,usb_cam_node_ex,16.00
14506923217,1388585,1388601,republish,14.00
15008651931,1388585,1388585,ros2,0.00
15008651931,1388585,1388600,usb_cam_node_ex,18.00
15008651931,1388585,1388601,republish,14.00
15506808232,1388585,1388585,ros2,0.00
15506808232,1388585,1388600,usb_cam_node_ex,16.00
15506808232,1388585,1388601,republish,14.00
16006974181,1388585,1388585,ros2,0.00
16006974181,1388585,1388600,usb_cam_node_ex,18.00
16006974181,1388585,1388601,republish,14.00
16506827291,1388585,1388585,ros2,0.00
16506827291,1388585,1388600,usb_cam_node_ex,18.00
16506827291,1388585,1388601,republish,12.00
17006969097,1388585,1388585,ros2,0.00
17006969097,1388585,1388600,usb_cam_node_ex,16.00
17006969097,1388585,1388601,republish,14.00
17506772462,1388585,1388585,ros2,0.00
17506772462,1388585,1388600,usb_cam_node_ex,18.00
17506772462,1388585,1388601,republish,14.00
18007017021,1388585,1388585,ros2,0.00
18007017021,1388585,1388600,usb_cam_node_ex,16.00
18007017021,1388585,1388601,republish,14.00
18506683521,1388585,1388585,ros2,0.00
18506683521,1388585,1388600,usb_cam_node_ex,18.00
18506683521,1388585,1388601,republish,14.00
19006931912,1388585,1388585,ros2,0.00
19006931912,1388585,1388600,usb_cam_node_ex,18.00
19006931912,1388585,1388601,republish,16.00
19506880890,1388585,1388585,ros2,0.00
19506880890,1388585,1388600,usb_cam_node_ex,16.00
19506880890,1388585,1388601,republish,14.00
20006692259,1388585,1388585,ros2,0.00
20006692259,1388585,1388600,usb_cam_node_ex,18.00
20006692259,1388585,1388601,republish,12.00
20506811755,1388585,1388585,ros2,0.00
20506811755,1388585,1388600,usb_cam_node_ex,16.00
20506811755,1388585,1388601,republish,14.00
21006989068,1388585,1388585,ros2,0.00
21006989068,1388585,1388600,usb_cam_node_ex,18.00
21006989068,1388585,1388601,republish,16.00
21506764861,1388585,1388585,ros2,0.00
21506764861,1388585,1388600,usb_cam_node_ex,16.00
21506764861,1388585,1388601,republish,14.00
22006959088,1388585,1388585,ros2,0.00
22006959088,1388585,1388600,usb_cam_node_ex,18.00
22006959088,1388585,1388601,republish,14.00
22506845778,1388585,1388585,ros2,0.00
22506845778,1388585,1388600,usb_cam_node_ex,16.00
22506845778,1388585,1388601,republish,14.00
23006826116,1388585,1388585,ros2,0.00
23006826116,1388585,1388600,usb_cam_node_ex,18.00
23006826116,1388585,1388601,republish,12.00
23510033469,1388585,1388585,ros2,0.00
23510033469,1388585,1388600,usb_cam_node_ex,18.00
23510033469,1388585,1388601,republish,14.00
24009765487,1388585,1388585,ros2,0.00
24009765487,1388585,1388600,usb_cam_node_ex,18.00
