tick_ns,sid,pid,comm,cpu_pct
515035946,1368462,1368462,ros2,102.00
1006943545,1368462,1368462,ros2,12.00
1006943545,1368462,1368480,gscam_node,0.00
1512214270,1368462,1368462,ros2,0.00
1512214270,1368462,1368480,gscam_node,28.00
2012677212,1368462,1368462,ros2,0.00
2012677212,1368462,1368480,gscam_node,30.00
2508460063,1368462,1368462,ros2,0.00
2508460063,1368462,1368480,gscam_node,28.00
3005888786,1368462,1368462,ros2,0.00
3005888786,1368462,1368480,gscam_node,22.00
3506040278,1368462,1368462,ros2,0.00
3506040278,1368462,1368480,gscam_node,18.00
4006168710,1368462,1368462,ros2,0.00
4006168710,1368462,1368480,gscam_node,18.00
4505615811,1368462,1368462,ros2,0.00
4505615811,1368462,1368480,gscam_node,16.00
5005815757,1368462,1368462,ros2,0.00
5005815757,1368462,1368480,gscam_node,18.00
5506157945,1368462,1368462,ros2,0.00
5506157945,1368462,1368480,gscam_node,18.00
6005874856,1368462,1368462,ros2,0.00
6005874856,1368462,1368480,gscam_node,16.00
6506230253,1368462,1368462,ros2,0.00
6506230253,1368462,1368480,gscam_node,18.00
7006011881,1368462,1368462,ros2,0.00
7006011881,1368462,1368480,gscam_node,20.00
7506011954,1368462,1368462,ros2,0.00
7506011954,1368462,1368480,gscam_node,16.00
8005969874,1368462,1368462,ros2,0.00
8005969874,1368462,1368480,gscam_node,18.00
8505842095,1368462,1368462,ros2,0.00
8505842095,1368462,1368480,gscam_node,18.00
9005958618,1368462,1368462,ros2,0.00
9005958618,1368462,1368480,gscam_node,18.00
9505989546,1368462,1368462,ros2,0.00
9505989546,1368462,1368480,gscam_node,16.00
10006011675,1368462,1368462,ros2,0.00
10006011675,1368462,1368480,gscam_node,20.00
10505965337,1368462,1368462,ros2,0.00
10505965337,1368462,1368480,gscam_node,18.00
11005840471,1368462,1368462,ros2,0.00
11005840471,1368462,1368480,gscam_node,16.00
11506080202,1368462,1368462,ros2,0.00
11506080202,1368462,1368480,gscam_node,18.00
12005979631,1368462,1368462,ros2,0.00
12005979631,1368462,1368480,gscam_node,20.00
12505839071,1368462,1368462,ros2,0.00
12505839071,1368462,1368480,gscam_node,16.00
13005883907,1368462,1368462,ros2,0.00
13005883907,1368462,1368480,gscam_node,20.00
13506051187,1368462,1368462,ros2,0.00
13506051187,1368462,1368480,gscam_node,16.00
14005916767,1368462,1368462,ros2,0.00
14005916767,1368462,1368480,gscam_node,20.00
14505878745,1368462,1368462,ros2,0.00
14505878745,1368462,1368480,gscam_node,16.00
15005907070,1368462,1368462,ros2,0.00
15005907070,1368462,1368480,gscam_node,16.00
15506183445,1368462,1368462,ros2,0.00
15506183445,1368462,1368480,gscam_node,18.00
16005961111,1368462,1368462,ros2,0.00
16005961111,1368462,1368480,gscam_node,18.00
16506173152,1368462,1368462,ros2,0.00
16506173152,1368462,1368480,gscam_node,18.00
17005789346,1368462,1368462,ros2,0.00
17005789346,1368462,1368480,gscam_node,18.00
17505973667,1368462,1368462,ros2,0.00
17505973667,1368462,1368480,gscam_node,16.00
18005721917,1368462,1368462,ros2,0.00
18005721917,1368462,1368480,gscam_node,18.00
18505912055,1368462,1368462,ros2,0.00
18505912055,1368462,1368480,gscam_node,20.00
19005876175,1368462,1368462,ros2,0.00
19005876175,1368462,1368480,gscam_node,16.00
19505928184,1368462,1368462,ros2,0.00
19505928184,1368462,1368480,gscam_node,20.00
20005851242,1368462,1368462,ros2,0.00
20005851242,1368462,1368480,gscam_node,16.00
20505643199,1368462,1368462,ros2,0.00
20505643199,1368462,1368480,gscam_node,18.00
21006027053,1368462,1368462,ros2,0.00
21006027053,1368462,1368480,gscam_node,18.00
21505852337,1368462,1368462,ros2,0.00
21505852337,1368462,1368480,gscam_node,18.00
22005999874,1368462,1368462,ros2,0.00
22005999874,1368462,1368480,gscam_node,18.00
22505907708,1368462,1368462,ros2,0.00
22505907708,1368462,1368480,gscam_node,18.00
23006211774,1368462,1368462,ros2,0.00
23006211774,1368462,1368480,gscam_node,16.00
23505988943,1368462,1368462,ros2,0.00
23505988943,1368462,1368480,gscam_node,18.00
24005955080,1368462,1368462,ros2,0.00
24005955080,1368462,1368480,gscam_node,18.00
24505897183,1368462,1368462,ros2,0.00
24505897183,1368462,1368480,gscam_node,16.00
25006076567,1368462,1368462,ros2,0.00
25006076567,1368462,1368480,gscam_node,18.00
25506067687,1368462,1368462,ros2,0.00
25506067687,1368462,1368480,gscam_node,20.00
26005924282,1368462,1368462,ros2,0.00
26005924282,1368462,1368480,gscam_node,18.00
26505817496,1368462,1368462,ros2,0.00
26505817496,1368462,1368480,gscam_node,16.00
27005741406,1368462,1368462,ros2,0.00
27005741406,1368462,1368480,gscam_node,18.00
27505799753,1368462,1368462,ros2,0.00
27505799753,1368462,1368480,gscam_node,16.00
28005881631,1368462,1368462,ros2,0.00
28005881631,1368462,1368480,gscam_node,20.00
28505821244,1368462,1368462,ros2,0.00
28505821244,1368462,1368480,gscam_node,18.00
29005878872,1368462,1368462,ros2,0.00
29005878872,1368462,1368480,gscam_node,16.00
29505855843,1368462,1368462,ros2,0.00
29505855843,1368462,1368480,gscam_node,18.00
