tick_ns,sid,pid,comm,cpu_pct
505987142,1426028,1426028,ros2,0.00
505987142,1426028,1426046,camera_server_s,44.00
1006273063,1426028,1426028,ros2,0.00
1006273063,1426028,1426046,camera_server_s,8.00
1506282372,1426028,1426028,ros2,0.00
1506282372,1426028,1426046,camera_server_s,10.00
2005751841,1426028,1426028,ros2,0.00
2005751841,1426028,1426046,camera_server_s,10.00
2505957588,1426028,1426028,ros2,0.00
2505957588,1426028,1426046,camera_server_s,8.00
3006143158,1426028,1426028,ros2,0.00
3006143158,1426028,1426046,camera_server_s,10.00
3505959558,1426028,1426028,ros2,0.00
3505959558,1426028,1426046,camera_server_s,12.00
4005803553,1426028,1426028,ros2,0.00
4005803553,1426028,1426046,camera_server_s,8.00
4506033679,1426028,1426028,ros2,0.00
4506033679,1426028,1426046,camera_server_s,12.00
5013155156,1426028,1426028,ros2,0.00
5013155156,1426028,1426046,camera_server_s,8.00
5506063445,1426028,1426028,ros2,0.00
5506063445,1426028,1426046,camera_server_s,8.00
6006075162,1426028,1426028,ros2,0.00
6006075162,1426028,1426046,camera_server_s,12.00
6505994065,1426028,1426028,ros2,0.00
6505994065,1426028,1426046,camera_server_s,8.00
7006037176,1426028,1426028,ros2,0.00
7006037176,1426028,1426046,camera_server_s,12.00
7505903710,1426028,1426028,ros2,0.00
7505903710,1426028,1426046,camera_server_s,8.00
8006355656,1426028,1426028,ros2,0.00
8006355656,1426028,1426046,camera_server_s,8.00
8505898316,1426028,1426028,ros2,0.00
8505898316,1426028,1426046,camera_server_s,10.00
9006246471,1426028,1426028,ros2,0.00
9006246471,1426028,1426046,camera_server_s,8.00
9506128558,1426028,1426028,ros2,0.00
9506128558,1426028,1426046,camera_server_s,8.00
10006263552,1426028,1426028,ros2,0.00
10006263552,1426028,1426046,camera_server_s,10.00
10506223077,1426028,1426028,ros2,0.00
10506223077,1426028,1426046,camera_server_s,10.00
11006256916,1426028,1426028,ros2,0.00
11006256916,1426028,1426046,camera_server_s,8.00
11505806124,1426028,1426028,ros2,0.00
11505806124,1426028,1426046,camera_server_s,8.00
12005828720,1426028,1426028,ros2,0.00
12005828720,1426028,1426046,camera_server_s,8.00
12505857087,1426028,1426028,ros2,0.00
12505857087,1426028,1426046,camera_server_s,12.00
13005887015,1426028,1426028,ros2,0.00
13005887015,1426028,1426046,camera_server_s,8.00
13505970454,1426028,1426028,ros2,0.00
13505970454,1426028,1426046,camera_server_s,8.00
14006089303,1426028,1426028,ros2,0.00
14006089303,1426028,1426046,camera_server_s,10.00
14505856775,1426028,1426028,ros2,0.00
14505856775,1426028,1426046,camera_server_s,10.00
15006011225,1426028,1426028,ros2,0.00
15006011225,1426028,1426046,camera_server_s,10.00
15506164794,1426028,1426028,ros2,0.00
15506164794,1426028,1426046,camera_server_s,8.00
16006289921,1426028,1426028,ros2,0.00
16006289921,1426028,1426046,camera_server_s,10.00
16506206785,1426028,1426028,ros2,0.00
16506206785,1426028,1426046,camera_server_s,8.00
17005651110,1426028,1426028,ros2,0.00
17005651110,1426028,1426046,camera_server_s,10.00
17505846360,1426028,1426028,ros2,0.00
17505846360,1426028,1426046,camera_server_s,8.00
18005888924,1426028,1426028,ros2,0.00
18005888924,1426028,1426046,camera_server_s,8.00
18505999144,1426028,1426028,ros2,0.00
18505999144,1426028,1426046,camera_server_s,12.00
19005777043,1426028,1426028,ros2,0.00
19005777043,1426028,1426046,camera_server_s,10.00
19505978216,1426028,1426028,ros2,0.00
19505978216,1426028,1426046,camera_server_s,10.00
20005715244,1426028,1426028,ros2,0.00
20005715244,1426028,1426046,camera_server_s,8.00
20505757370,1426028,1426028,ros2,0.00
20505757370,1426028,1426046,camera_server_s,10.00
21005778427,1426028,1426028,ros2,0.00
21005778427,1426028,1426046,camera_server_s,8.00
21505920295,1426028,1426028,ros2,0.00
21505920295,1426028,1426046,camera_server_s,10.00
22005682443,1426028,1426028,ros2,0.00
22005682443,1426028,1426046,camera_server_s,8.00
22505715179,1426028,1426028,ros2,0.00
22505715179,1426028,1426046,camera_server_s,10.00
23005881580,1426028,1426028,ros2,0.00
23005881580,1426028,1426046,camera_server_s,10.00
23505913254,1426028,1426028,ros2,0.00
23505913254,1426028,1426046,camera_server_s,10.00
24005706730,1426028,1426028,ros2,0.00
24005706730,1426028,1426046,camera_server_s,8.00
24505595364,1426028,1426028,ros2,0.00
24505595364,1426028,1426046,camera_server_s,10.00
25005786287,1426028,1426028,ros2,0.00
25005786287,1426028,1426046,camera_server_s,10.00
25505888292,1426028,1426028,ros2,0.00
25505888292,1426028,1426046,camera_server_s,8.00
26006405589,1426028,1426028,ros2,0.00
26006405589,1426028,1426046,camera_server_s,10.00
26506077919,1426028,1426028,ros2,0.00
26506077919,1426028,1426046,camera_server_s,8.00
27006012508,1426028,1426028,ros2,0.00
27006012508,1426028,1426046,camera_server_s,8.00
27506114221,1426028,1426028,ros2,0.00
27506114221,1426028,1426046,camera_server_s,10.00
28006257942,1426028,1426028,ros2,0.00
28006257942,1426028,1426046,camera_server_s,10.00
28506320978,1426028,1426028,ros2,0.00
28506320978,1426028,1426046,camera_server_s,8.00
29005939026,1426028,1426028,ros2,0.00
29005939026,1426028,1426046,camera_server_s,8.00
29506021984,1426028,1426028,ros2,0.00
29506021984,1426028,1426046,camera_server_s,12.00
