tick_ns,sid,pid,comm,cpu_pct
506482934,1548970,1548970,ros2,0.00
506482934,1548970,1548975,camera_server_s,78.00
1006172815,1548970,1548970,ros2,0.00
1006172815,1548970,1548975,camera_server_s,28.00
1506172156,1548970,1548970,ros2,0.00
1506172156,1548970,1548975,camera_server_s,24.00
2006136271,1548970,1548970,ros2,0.00
2006136271,1548970,1548975,camera_server_s,24.00
2506061642,1548970,1548970,ros2,0.00
2506061642,1548970,1548975,camera_server_s,22.00
3006045653,1548970,1548970,ros2,0.00
3006045653,1548970,1548975,camera_server_s,24.00
3506093103,1548970,1548970,ros2,0.00
3506093103,1548970,1548975,camera_server_s,22.00
4005997886,1548970,1548970,ros2,0.00
4005997886,1548970,1548975,camera_server_s,24.00
4506511896,1548970,1548970,ros2,0.00
4506511896,1548970,1548975,camera_server_s,24.00
5006096532,1548970,1548970,ros2,0.00
5006096532,1548970,1548975,camera_server_s,24.00
5506328543,1548970,1548970,ros2,0.00
5506328543,1548970,1548975,camera_server_s,24.00
6006127927,1548970,1548970,ros2,0.00
6006127927,1548970,1548975,camera_server_s,24.00
6509464843,1548970,1548970,ros2,0.00
6509464843,1548970,1548975,camera_server_s,28.00
7005979096,1548970,1548970,ros2,0.00
7005979096,1548970,1548975,camera_server_s,24.00
7505938791,1548970,1548970,ros2,0.00
7505938791,1548970,1548975,camera_server_s,24.00
8006110261,1548970,1548970,ros2,0.00
8006110261,1548970,1548975,camera_server_s,22.00
8506026102,1548970,1548970,ros2,0.00
8506026102,1548970,1548975,camera_server_s,22.00
9005989720,1548970,1548970,ros2,0.00
9005989720,1548970,1548975,camera_server_s,24.00
9506092508,1548970,1548970,ros2,0.00
9506092508,1548970,1548975,camera_server_s,24.00
10005780165,1548970,1548970,ros2,0.00
10005780165,1548970,1548975,camera_server_s,24.00
10505905827,1548970,1548970,ros2,0.00
10505905827,1548970,1548975,camera_server_s,22.00
11005846796,1548970,1548970,ros2,0.00
11005846796,1548970,1548975,camera_server_s,26.00
11506054450,1548970,1548970,ros2,0.00
11506054450,1548970,1548975,camera_server_s,26.00
12006130296,1548970,1548970,ros2,0.00
12006130296,1548970,1548975,camera_server_s,22.00
12506054776,1548970,1548970,ros2,0.00
12506054776,1548970,1548975,camera_server_s,26.00
13005816114,1548970,1548970,ros2,0.00
13005816114,1548970,1548975,camera_server_s,24.00
13506103874,1548970,1548970,ros2,0.00
13506103874,1548970,1548975,camera_server_s,22.00
14005993247,1548970,1548970,ros2,0.00
14005993247,1548970,1548975,camera_server_s,26.00
14505980297,1548970,1548970,ros2,0.00
14505980297,1548970,1548975,camera_server_s,22.00
15006443797,1548970,1548970,ros2,0.00
15006443797,1548970,1548975,camera_server_s,26.00
15505979667,1548970,1548970,ros2,0.00
15505979667,1548970,1548975,camera_server_s,24.00
16006106020,1548970,1548970,ros2,0.00
16006106020,1548970,1548975,camera_server_s,24.00
16510630429,1548970,1548970,ros2,0.00
16510630429,1548970,1548975,camera_server_s,22.00
17006513394,1548970,1548970,ros2,0.00
17006513394,1548970,1548975,camera_server_s,26.00
17506147479,1548970,1548970,ros2,0.00
17506147479,1548970,1548975,camera_server_s,22.00
18006073275,1548970,1548970,ros2,0.00
18006073275,1548970,1548975,camera_server_s,24.00
18505934435,1548970,1548970,ros2,0.00
18505934435,1548970,1548975,camera_server_s,26.00
19006098852,1548970,1548970,ros2,0.00
19006098852,1548970,1548975,camera_server_s,26.00
19506162613,1548970,1548970,ros2,0.00
19506162613,1548970,1548975,camera_server_s,22.00
20005965462,1548970,1548970,ros2,0.00
20005965462,1548970,1548975,camera_server_s,24.00
20506122451,1548970,1548970,ros2,0.00
20506122451,1548970,1548975,camera_server_s,24.00
21006242741,1548970,1548970,ros2,0.00
21006242741,1548970,1548975,camera_server_s,24.00
21505989049,1548970,1548970,ros2,0.00
21505989049,1548970,1548975,camera_server_s,22.00
22005954511,1548970,1548970,ros2,0.00
22005954511,1548970,1548975,camera_server_s,26.00
22505970859,1548970,1548970,ros2,0.00
22505970859,1548970,1548975,camera_server_s,24.00
23005942655,1548970,1548970,ros2,0.00
23005942655,1548970,1548975,camera_server_s,24.00
23506247358,1548970,1548970,ros2,0.00
23506247358,1548970,1548975,camera_server_s,24.00
24005929536,1548970,1548970,ros2,0.00
24005929536,1548970,1548975,camera_server_s,24.00
24506118786,1548970,1548970,ros2,0.00
24506118786,1548970,1548975,camera_server_s,22.00
25006355375,1548970,1548970,ros2,0.00
25006355375,1548970,1548975,camera_server_s,24.00
25506124567,1548970,1548970,ros2,0.00
25506124567,1548970,1548975,camera_server_s,24.00
26006026119,1548970,1548970,ros2,0.00
26006026119,1548970,1548975,camera_server_s,22.00
26505966868,1548970,1548970,ros2,0.00
26505966868,1548970,1548975,camera_server_s,24.00
27006133829,1548970,1548970,ros2,0.00
27006133829,1548970,1548975,camera_server_s,22.00
27505945879,1548970,1548970,ros2,0.00
27505945879,1548970,1548975,camera_server_s,24.00
28006053772,1548970,1548970,ros2,0.00
28006053772,1548970,1548975,camera_server_s,24.00
28505975286,1548970,1548970,ros2,0.00
28505975286,1548970,1548975,camera_server_s,24.00
29005742555,1548970,1548970,ros2,0.00
29005742555,1548970,1548975,camera_server_s,24.00
29505890060,1548970,1548970,ros2,0.00
29505890060,1548970,1548975,camera_server_s,22.00
