tick_ns,sid,pid,comm,cpu_pct
506306067,1606398,1606398,ros2,0.00
506306067,1606398,1606402,republish,18.00
1006058550,1606398,1606398,ros2,0.00
1006058550,1606398,1606402,republish,12.00
1506548905,1606398,1606398,ros2,0.00
1506548905,1606398,1606402,republish,12.00
2006234047,1606398,1606398,ros2,0.00
2006234047,1606398,1606402,republish,12.00
2513110133,1606398,1606398,ros2,0.00
2513110133,1606398,1606402,republish,12.00
3007936350,1606398,1606398,ros2,0.00
3007936350,1606398,1606402,republish,12.00
3506166772,1606398,1606398,ros2,0.00
3506166772,1606398,1606402,republish,14.00
4006008159,1606398,1606398,ros2,0.00
4006008159,1606398,1606402,republish,12.00
4506265173,1606398,1606398,ros2,0.00
4506265173,1606398,1606402,republish,12.00
5006146835,1606398,1606398,ros2,0.00
5006146835,1606398,1606402,republish,12.00
5506231579,1606398,1606398,ros2,0.00
5506231579,1606398,1606402,republish,12.00
6006037810,1606398,1606398,ros2,0.00
6006037810,1606398,1606402,republish,12.00
6506033409,1606398,1606398,ros2,0.00
6506033409,1606398,1606402,republish,12.00
7005968430,1606398,1606398,ros2,0.00
7005968430,1606398,1606402,republish,12.00
7506109710,1606398,1606398,ros2,0.00
7506109710,1606398,1606402,republish,12.00
8005862202,1606398,1606398,ros2,0.00
8005862202,1606398,1606402,republish,14.00
8505789074,1606398,1606398,ros2,0.00
8505789074,1606398,1606402,republish,10.00
9005856059,1606398,1606398,ros2,0.00
9005856059,1606398,1606402,republish,12.00
9505972229,1606398,1606398,ros2,0.00
9505972229,1606398,1606402,republish,12.00
10005818777,1606398,1606398,ros2,0.00
10005818777,1606398,1606402,republish,14.00
10505997608,1606398,1606398,ros2,0.00
10505997608,1606398,1606402,republish,10.00
11006136840,1606398,1606398,ros2,0.00
11006136840,1606398,1606402,republish,14.00
11505887582,1606398,1606398,ros2,0.00
11505887582,1606398,1606402,republish,12.00
12005963370,1606398,1606398,ros2,0.00
12005963370,1606398,1606402,republish,12.00
12506012961,1606398,1606398,ros2,0.00
12506012961,1606398,1606402,republish,14.00
13006253801,1606398,1606398,ros2,0.00
13006253801,1606398,1606402,republish,10.00
13506128467,1606398,1606398,ros2,0.00
13506128467,1606398,1606402,republish,12.00
14006257475,1606398,1606398,ros2,0.00
14006257475,1606398,1606402,republish,14.00
14506198266,1606398,1606398,ros2,0.00
14506198266,1606398,1606402,republish,12.00
15006232742,1606398,1606398,ros2,0.00
15006232742,1606398,1606402,republish,12.00
15505983610,1606398,1606398,ros2,0.00
15505983610,1606398,1606402,republish,14.00
16005883150,1606398,1606398,ros2,0.00
16005883150,1606398,1606402,republish,10.00
16506131324,1606398,1606398,ros2,0.00
16506131324,1606398,1606402,republish,16.00
17005985698,1606398,1606398,ros2,0.00
17005985698,1606398,1606402,republish,10.00
17506014264,1606398,1606398,ros2,0.00
17506014264,1606398,1606402,republish,14.00
18006026563,1606398,1606398,ros2,0.00
18006026563,1606398,1606402,republish,10.00
18506043223,1606398,1606398,ros2,0.00
18506043223,1606398,1606402,republish,14.00
19006069775,1606398,1606398,ros2,0.00
19006069775,1606398,1606402,republish,12.00
19506159415,1606398,1606398,ros2,0.00
19506159415,1606398,1606402,republish,14.00
20006295677,1606398,1606398,ros2,0.00
20006295677,1606398,1606402,republish,10.00
20506067903,1606398,1606398,ros2,0.00
20506067903,1606398,1606402,republish,14.00
21006235397,1606398,1606398,ros2,0.00
21006235397,1606398,1606402,republish,12.00
21506111951,1606398,1606398,ros2,0.00
21506111951,1606398,1606402,republish,12.00
22006146464,1606398,1606398,ros2,0.00
22006146464,1606398,1606402,republish,14.00
22506089175,1606398,1606398,ros2,0.00
22506089175,1606398,1606402,republish,12.00
23006214056,1606398,1606398,ros2,0.00
23006214056,1606398,1606402,republish,12.00
23506076310,1606398,1606398,ros2,0.00
23506076310,1606398,1606402,republish,12.00
24006065574,1606398,1606398,ros2,0.00
24006065574,1606398,1606402,republish,12.00
24506081275,1606398,1606398,ros2,0.00
24506081275,1606398,1606402,republish,12.00
25006221266,1606398,1606398,ros2,0.00
25006221266,1606398,1606402,republish,14.00
25506113679,1606398,1606398,ros2,0.00
25506113679,1606398,1606402,republish,12.00
26006138213,1606398,1606398,ros2,0.00
26006138213,1606398,1606402,republish,12.00
26506122408,1606398,1606398,ros2,0.00
26506122408,1606398,1606402,republish,12.00
27006189784,1606398,1606398,ros2,0.00
27006189784,1606398,1606402,republish,12.00
27506105692,1606398,1606398,ros2,0.00
27506105692,1606398,1606402,republish,14.00
28006108745,1606398,1606398,ros2,0.00
28006108745,1606398,1606402,republish,12.00
28508159434,1606398,1606398,ros2,0.00
28508159434,1606398,1606402,republish,12.00
29006159222,1606398,1606398,ros2,0.00
29006159222,1606398,1606402,republish,12.00
29506281332,1606398,1606398,ros2,0.00
29506281332,1606398,1606402,republish,12.00
